price,grade,zipcode_valormedio,sqft_living
209950,6,286742.81162324647,1630
439950,8,579109.8082706766,1230
554820,8,464322.38976377953,3510
359000,7,420895.47536945814,2160
242500,6,423736.9058295964,1020
330000,7,676419.3921568628,1590
740000,10,859938.5542168674,3440
630000,7,634558.1448275862,3020
750000,8,576834.808318264,2280
695000,9,685675.8435374149,2790
109000,5,418019.36094674555,580
389000,7,304262.1082089552,2030
447000,6,863228.9432314411,850
1200000,7,645244.2264808363,2480
315000,7,490377.1076923077,1010
640000,10,612642.738317757,2420
570000,9,685675.8435374149,2180
495000,8,489382.0170940171,1830
449500,7,521740.0146788991,2040
1080000,9,863228.9432314411,2640
294950,7,423736.9058295964,1060
170500,7,302896.7392857143,1640
312000,6,319581.3940298507,1190
350000,8,294111.27857142856,2180
690000,9,612642.738317757,2120
375000,7,284908.5964912281,2210
575000,9,682885.9898989899,2510
646000,8,859938.5542168674,2500
239950,7,281194.8698060942,1560
400000,7,319581.3940298507,2510
455000,8,570073.5201465201,3060
240000,7,311580.33638025593,1310
3400000,11,1096239.0074349442,4260
695000,7,585048.7790697674,2500
304950,6,424734.60451977403,670
650000,8,880077.752293578,1840
402500,7,585048.7790697674,1480
482000,7,529629.7824675324,2420
655000,7,863228.9432314411,1820
577000,7,579109.8082706766,1940
350000,7,304262.1082089552,1630
415000,8,286742.81162324647,2520
396400,7,455617.1129032258,2120
654300,9,685675.8435374149,2490
774950,10,423665.99,3410
855000,8,418019.36094674555,2380
1150000,8,880077.752293578,2490
330000,7,355678.51612903224,1240
290000,7,251296.24,1900
519500,8,464322.38976377953,2390
450000,7,521740.0146788991,1810
3120000,12,521740.0146788991,4490
265000,7,240328.3717472119,1620
359000,8,334921.0626780627,2640
2000000,10,849714.8097826086,2870
1050000,8,685675.8435374149,3250
402500,6,579109.8082706766,800
450000,7,645628.2261484099,1360
262500,7,294111.27857142856,1950
285000,8,334921.0626780627,1970
290000,7,353619.07472527475,2020
752500,8,677215.034739454,2280
820000,10,790734.704735376,3540
292000,8,493625.3098290598,1560
213000,6,304262.1082089552,750
400000,7,359496.2604166667,2240
202000,6,418019.36094674555,590
617450,7,810289.6964285715,1580
250000,7,464322.38976377953,1040
405000,7,521740.0146788991,1880
325000,7,304262.1082089552,1070
301350,7,310612.75572519086,1860
425000,7,551768.5209125475,1550
460000,8,551768.5209125475,1860
938000,10,859938.5542168674,3090
348000,8,353619.07472527475,1720
435000,7,619944.1492281304,1260
227950,7,300340.40293040295,1120
425000,6,576834.808318264,1250
550000,7,585048.7790697674,1810
347500,8,300340.40293040295,1890
397000,7,594706.5422740525,2020
410000,7,617053.9660194175,1790
780000,10,685675.8435374149,3190
1350000,9,1096239.0074349442,3030
476000,7,677215.034739454,1630
390000,7,570073.5201465201,1180
226500,7,281194.8698060942,1560
495000,7,576834.808318264,1340
1500000,9,1194873.6382978724,2590
385000,6,319581.3940298507,1020
535950,9,529629.7824675324,2370
910000,10,677215.034739454,3170
465000,7,863228.9432314411,1120
495000,8,685675.8435374149,1440
250000,6,234284.0351758794,2170
1230000,10,792187.8738170346,3490
400000,7,521740.0146788991,1970
715000,10,685675.8435374149,2780
342000,8,294111.27857142856,2250
420000,7,420895.47536945814,1340
148226,7,334921.0626780627,1400
313000,7,493625.3098290598,1510
150000,7,302896.7392857143,1320
150000,7,240328.3717472119,820
230000,6,353619.07472527475,1080
389100,7,418019.36094674555,840
645000,8,803990.8194444445,2070
310000,7,302896.7392857143,1520
351358,8,612642.738317757,1210
1700000,10,1356523.9905362776,3810
1570000,10,790734.704735376,5370
850000,8,1096239.0074349442,1540
470000,9,424815.06315789477,2310
770000,8,585048.7790697674,1870
366000,8,493625.3098290598,1840
545000,8,612642.738317757,2060
205000,7,234284.0351758794,1010
405000,7,676419.3921568628,1020
467000,7,490377.1076923077,2220
392500,7,594706.5422740525,1050
901000,9,521740.0146788991,3030
500000,7,469928.76772616134,1800
384950,7,462488.8692579505,1860
1700000,11,617053.9660194175,4070
245000,7,423736.9058295964,860
1170000,9,1194873.6382978724,3080
184500,6,234284.0351758794,1280
269000,8,286742.81162324647,1540
570000,8,617254.0212765958,1530
850000,8,1194873.6382978724,2350
209000,6,311580.33638025593,920
327000,5,420895.47536945814,1840
369500,7,469928.76772616134,1650
440000,7,521740.0146788991,1760
947500,10,1194873.6382978724,3290
510000,7,634558.1448275862,1270
385000,7,387011.5902636917,1600
370000,8,281194.8698060942,2670
660000,7,576834.808318264,1960
729000,9,489382.0170940171,3300
440000,8,790734.704735376,2000
445000,8,311580.33638025593,2360
460000,7,469928.76772616134,1430
516000,9,810289.6964285715,2330
343888,7,353619.07472527475,2060
500000,7,645628.2261484099,2240
465000,8,359496.2604166667,2330
302000,7,367091.48387096776,2180
195000,6,234284.0351758794,1280
640000,8,685675.8435374149,2140
502000,8,645628.2261484099,2890
360000,8,570073.5201465201,1480
290500,7,310612.75572519086,1680
248000,7,281194.8698060942,2163
433000,7,420895.47536945814,2280
480000,7,1096239.0074349442,820
410000,7,469928.76772616134,1330
309950,7,367091.48387096776,2310
253000,7,311580.33638025593,1290
280000,7,440232.31363636366,1630
440000,7,645244.2264808363,1410
333000,7,859938.5542168674,1240
759950,9,790734.704735376,3100
345000,7,440232.31363636366,2020
350000,8,367091.48387096776,2500
198000,7,289078.3455882353,790
730000,7,1356523.9905362776,2040
266200,7,493625.3098290598,1430
1060000,8,1194873.6382978724,2250
95000,6,353619.07472527475,1070
430000,8,685675.8435374149,1300
650000,7,521740.0146788991,2560
379900,8,367091.48387096776,2190
325000,7,469928.76772616134,940
455000,7,645628.2261484099,1740
392000,6,355678.51612903224,2220
373000,7,521740.0146788991,1310
951250,8,792187.8738170346,2710
502000,7,859938.5542168674,1300
362500,7,353619.07472527475,1940
525000,7,585048.7790697674,1080
580000,7,645244.2264808363,2110
278000,7,353619.07472527475,1590
422500,7,424734.60451977403,910
783200,7,849714.8097826086,1590
715000,9,790734.704735376,3290
472217,8,612642.738317757,2010
244615,7,251296.24,2060
385000,6,469928.76772616134,1560
549995,7,863228.9432314411,1120
959900,11,790734.704735376,3550
510000,8,645244.2264808363,3300
367000,7,489382.0170940171,2000
375000,8,353619.07472527475,2680
500000,8,579109.8082706766,1290
489000,8,579109.8082706766,1290
340000,7,551768.5209125475,1150
562000,7,594706.5422740525,1880
489950,9,424815.06315789477,2400
652000,8,645244.2264808363,1920
472000,8,311580.33638025593,4350
333000,6,493625.3098290598,1910
560000,8,676419.3921568628,2000
799000,10,302896.7392857143,3290
860000,8,859938.5542168674,3480
449500,9,334921.0626780627,2410
692500,10,790734.704735376,2820
925000,9,859938.5542168674,2710
267500,7,311580.33638025593,2080
396800,8,424815.06315789477,2200
220000,7,334921.0626780627,1180
892500,9,676419.3921568628,2120
455500,7,645244.2264808363,1460
743000,8,1194873.6382978724,2110
338000,6,423736.9058295964,1790
332000,7,440232.31363636366,1340
563225,7,1096239.0074349442,2460
1150000,11,682885.9898989899,3760
645000,7,585048.7790697674,1240
739000,9,803990.8194444445,2750
435000,9,424815.06315789477,2530
995000,9,899607.6730769231,3200
520000,7,521740.0146788991,2020
400000,7,334921.0626780627,3030
440000,7,521740.0146788991,2350
440000,7,619944.1492281304,1690
738000,7,585048.7790697674,1280
250000,7,462488.8692579505,1170
338150,8,316742.3905579399,2700
425000,7,570073.5201465201,1800
883000,10,685675.8435374149,3670
510000,7,455617.1129032258,2350
950000,9,790734.704735376,3100
435000,7,859938.5542168674,1120
415000,7,521740.0146788991,1900
439000,9,618695.1090909091,1350
295832,7,302896.7392857143,1410
285000,7,300340.40293040295,1560
350000,7,469928.76772616134,1090
489000,7,1096239.0074349442,1465
304500,7,294111.27857142856,1790
288000,7,304262.1082089552,1300
417000,8,490377.1076923077,1920
615000,8,899607.6730769231,1420
730000,9,570073.5201465201,3760
178500,8,302896.7392857143,930
300000,7,302896.7392857143,1580
415000,7,310612.75572519086,2170
452500,8,464322.38976377953,2040
1010000,11,529629.7824675324,3430
653000,9,612642.738317757,2160
715000,8,792187.8738170346,2060
541000,7,863228.9432314411,1410
245000,7,302896.7392857143,1850
547000,7,387011.5902636917,1370
750000,10,685675.8435374149,3330
575000,8,387011.5902636917,1970
216000,6,334921.0626780627,1310
443000,6,387011.5902636917,1640
257700,7,367091.48387096776,1600
278000,7,440232.31363636366,1230
300000,7,334921.0626780627,2240
269100,8,334921.0626780627,2190
402500,7,387011.5902636917,990
306888,7,420895.47536945814,1010
795000,10,617254.0212765958,2920
525000,9,420895.47536945814,2310
1050000,10,1194873.6382978724,3470
452000,6,418019.36094674555,1220
350000,7,424815.06315789477,1550
410000,8,420895.47536945814,2070
595000,7,849714.8097826086,2060
499000,7,677215.034739454,1690
340000,8,281194.8698060942,2550
1070000,10,803990.8194444445,3370
460000,8,296187.98046875,2230
345000,8,294111.27857142856,2382
280500,7,367091.48387096776,1620
704000,7,619944.1492281304,1140
545000,8,617053.9660194175,2140
335000,7,420895.47536945814,1900
1330000,10,576834.808318264,3370
420000,7,294111.27857142856,2300
705000,7,619944.1492281304,2040
274900,7,286742.81162324647,1840
499950,8,570073.5201465201,2860
415250,7,387011.5902636917,1400
222000,7,234284.0351758794,990
375000,7,311580.33638025593,3120
300000,7,300340.40293040295,1640
456700,7,359496.2604166667,2820
925500,8,551768.5209125475,1970
375000,8,493625.3098290598,2840
420000,9,311580.33638025593,2370
575000,8,570073.5201465201,2610
335000,6,594706.5422740525,1340
428000,7,634558.1448275862,1300
655000,8,682885.9898989899,3340
738000,9,645244.2264808363,2630
415000,7,387011.5902636917,1960
392000,6,424734.60451977403,1090
555000,7,576834.808318264,1550
260000,7,304262.1082089552,1770
392500,6,586120.875,1390
912000,11,859938.5542168674,2979
135000,6,359496.2604166667,830
500000,7,570073.5201465201,1560
238000,7,281194.8698060942,1360
251000,7,310612.75572519086,1650
406500,8,645244.2264808363,1510
433495,9,334921.0626780627,3010
265000,7,311580.33638025593,1510
360000,8,387011.5902636917,1950
425000,7,859938.5542168674,1800
450000,7,310612.75572519086,2810
449900,7,387011.5902636917,1760
345000,8,420895.47536945814,2040
612500,7,645628.2261484099,1690
317000,8,353619.07472527475,1530
585000,8,576834.808318264,1810
455000,7,440232.31363636366,1180
1040000,11,682885.9898989899,4090
497000,8,645244.2264808363,2250
226750,7,286742.81162324647,1070
385000,7,423736.9058295964,1820
205000,5,359496.2604166667,1080
745000,9,790734.704735376,2760
371000,8,367091.48387096776,2550
545000,8,612642.738317757,2080
443000,7,387011.5902636917,1280
287000,7,319581.3940298507,950
194000,7,286742.81162324647,1050
265000,7,420895.47536945814,1800
1140000,9,1194873.6382978724,3840
699950,9,464322.38976377953,3674
433000,7,469928.76772616134,1710
200000,6,367091.48387096776,910
289571,7,493625.3098290598,1340
440000,8,423736.9058295964,2340
400000,7,617254.0212765958,1510
589000,8,617053.9660194175,2630
850000,9,677215.034739454,3100
520000,7,634558.1448275862,940
555000,7,899607.6730769231,1370
470000,7,529629.7824675324,2480
207000,7,462488.8692579505,1068
379750,8,294111.27857142856,2390
709000,7,576834.808318264,2170
240000,7,334921.0626780627,1520
445500,8,464322.38976377953,2210
1310000,8,792187.8738170346,3200
210000,7,493625.3098290598,1160
603000,8,685675.8435374149,2670
720000,10,685675.8435374149,2520
92000,5,240328.3717472119,760
600000,7,579109.8082706766,1310
725000,8,359496.2604166667,2750
409950,7,423736.9058295964,1790
515000,8,685675.8435374149,1790
495000,8,353619.07472527475,2400
998000,9,1194873.6382978724,2420
630000,8,803990.8194444445,1710
410000,8,676419.3921568628,2000
602000,8,859938.5542168674,1580
750000,8,859938.5542168674,2310
711600,10,617254.0212765958,3580
1050000,11,617053.9660194175,4320
700500,9,570073.5201465201,2560
710000,10,420895.47536945814,3220
250000,7,281194.8698060942,1660
350000,7,420895.47536945814,2420
475000,7,469928.76772616134,2870
200000,6,418019.36094674555,830
450000,7,521740.0146788991,1710
316000,7,353619.07472527475,2600
310000,5,424734.60451977403,670
392000,7,440232.31363636366,1500
521000,8,585048.7790697674,1460
495000,7,576834.808318264,1540
209000,7,281194.8698060942,1250
809950,9,810289.6964285715,2230
400000,7,367091.48387096776,1800
415000,8,387011.5902636917,2400
411000,8,281194.8698060942,2370
825000,7,880077.752293578,1830
436000,8,585048.7790697674,1480
460000,9,353619.07472527475,2620
281000,6,529629.7824675324,1300
976000,8,792187.8738170346,3120
485000,8,440232.31363636366,2400
429000,7,685675.8435374149,1430
729000,9,859938.5542168674,2480
625000,8,790734.704735376,2280
218500,7,334921.0626780627,1390
175000,7,286742.81162324647,1030
442500,7,469928.76772616134,1120
480000,7,619944.1492281304,1300
715500,8,576834.808318264,2410
432500,8,645244.2264808363,1470
875000,11,677215.034739454,4720
605000,8,359496.2604166667,2910
1690000,12,859938.5542168674,5000
318000,7,310612.75572519086,1690
311300,7,387011.5902636917,1000
325000,7,289078.3455882353,2400
795000,9,859938.5542168674,3330
558000,8,859938.5542168674,2060
370000,9,286742.81162324647,3090
598850,8,685675.8435374149,2350
515700,8,420895.47536945814,2180
458000,8,490377.1076923077,1870
583500,10,311580.33638025593,3530
653750,9,521740.0146788991,2460
299000,8,367091.48387096776,1650
532000,8,617053.9660194175,3480
819000,9,302896.7392857143,3176
945000,9,359496.2604166667,2420
608700,9,685675.8435374149,2260
812000,8,792187.8738170346,2380
464000,8,387011.5902636917,3400
950000,10,677215.034739454,3770
700000,8,619944.1492281304,2672
435000,7,576834.808318264,1180
229500,7,281194.8698060942,1810
1580000,8,464322.38976377953,2610
265000,7,294111.27857142856,1450
995000,7,570073.5201465201,1600
590000,8,423736.9058295964,2650
740000,9,469928.76772616134,2490
360000,6,355678.51612903224,850
548500,7,551768.5209125475,1820
599000,7,619944.1492281304,1960
615000,8,685675.8435374149,2350
292000,7,240328.3717472119,1320
899000,10,677215.034739454,3720
500000,7,551768.5209125475,2210
580000,8,685675.8435374149,1910
580000,9,462488.8692579505,2840
594000,7,579109.8082706766,1320
500000,7,645244.2264808363,2440
550000,8,612642.738317757,2420
275000,8,367091.48387096776,1180
390000,8,353619.07472527475,1820
1250000,10,618695.1090909091,3760
250000,7,240328.3717472119,1560
405000,8,645244.2264808363,1790
213950,6,286742.81162324647,1430
232000,7,300340.40293040295,1390
207000,6,234284.0351758794,990
310000,8,281194.8698060942,1880
540000,9,319581.3940298507,2520
750000,7,585048.7790697674,2060
392500,8,420895.47536945814,2150
305000,8,294111.27857142856,2500
735000,9,645244.2264808363,2390
575000,8,685675.8435374149,2400
175000,6,319581.3940298507,660
291000,7,311580.33638025593,1580
791500,10,790734.704735376,3250
475000,8,423736.9058295964,1880
238950,7,310612.75572519086,1190
470000,8,579109.8082706766,1280
420000,8,685675.8435374149,2380
440000,8,440232.31363636366,2040
656000,8,576834.808318264,1440
559950,7,677215.034739454,2120
600000,6,634558.1448275862,990
255000,7,281194.8698060942,1710
210750,7,319581.3940298507,1840
485000,7,880077.752293578,1150
390000,8,367091.48387096776,2250
405000,8,493625.3098290598,2460
462500,7,618695.1090909091,1540
435000,8,493625.3098290598,2210
440000,7,677215.034739454,1440
299950,9,286742.81162324647,1790
440000,8,634558.1448275862,1120
312620,7,440232.31363636366,1260
372500,7,685675.8435374149,1180
297262,8,294111.27857142856,1730
735000,7,810289.6964285715,2250
430000,7,676419.3921568628,1550
241000,7,455617.1129032258,1070
201000,7,311580.33638025593,1460
570000,7,619944.1492281304,1060
538000,7,645244.2264808363,1840
729000,8,645244.2264808363,2440
331500,7,859938.5542168674,1700
110700,6,289078.3455882353,680
245000,7,316742.3905579399,1700
427000,7,676419.3921568628,2000
650500,8,619944.1492281304,2340
335900,7,423736.9058295964,1120
535000,7,792187.8738170346,1510
360000,6,594706.5422740525,2120
294900,7,304262.1082089552,1500
460000,7,619944.1492281304,1030
1770000,12,677215.034739454,5440
463000,7,1096239.0074349442,1150
332000,8,316742.3905579399,2420
199500,5,420895.47536945814,1750
247000,5,420895.47536945814,1750
442500,8,424815.06315789477,2170
600000,9,316742.3905579399,2540
449000,7,677215.034739454,1690
725000,7,619944.1492281304,1600
215000,7,353619.07472527475,1060
582500,7,619944.1492281304,1990
305000,8,251296.24,2210
734000,8,311580.33638025593,3090
300000,7,424815.06315789477,1050
525888,7,617053.9660194175,2550
711000,8,618695.1090909091,2095
360000,8,423736.9058295964,1520
357000,8,300340.40293040295,2750
235000,7,234284.0351758794,1200
550000,7,1194873.6382978724,1830
324000,7,387011.5902636917,1160
420000,8,387011.5902636917,1750
450000,8,493625.3098290598,2400
