bedrooms,bathrooms,sqft_living15,price,grade,zipcode_valormedio,sqft_living
4,2.5,2450,412950,8,353619.07472527475,2430
5,2.25,2750,670000,8,645244.2264808363,2290
3,1.75,1530,420000,7,645628.2261484099,1230
3,1.5,1700,358000,6,489382.0170940171,1150
3,2.5,2540,680000,9,645244.2264808363,2120
2,1.0,1200,380000,7,863228.9432314411,980
3,2.5,3340,515000,8,682885.9898989899,2130
2,1.0,1230,325000,7,359496.2604166667,1050
3,2.5,2080,875000,7,1356523.9905362776,1820
3,2.5,1350,426000,7,319581.3940298507,2210
5,2.5,2290,868500,8,1194873.6382978724,2490
4,2.75,3950,657500,11,334921.0626780627,4140
2,1.0,1210,366000,6,418019.36094674555,1210
2,1.0,1040,385000,6,418019.36094674555,1010
4,2.0,2050,300000,7,353619.07472527475,2050
3,1.75,1830,810000,9,899607.6730769231,2060
4,1.75,1420,460000,6,619944.1492281304,1560
3,2.5,1730,459000,8,612642.738317757,1780
3,1.75,1930,260000,8,334921.0626780627,1460
4,2.5,2310,557865,9,685675.8435374149,3030
4,1.0,1525,295000,7,594706.5422740525,980
4,2.25,1660,375000,7,387011.5902636917,1450
3,2.25,3690,2110000,9,859938.5542168674,3230
2,2.0,1500,307300,7,387011.5902636917,1520
4,1.0,1540,225000,7,251296.24,1410
3,1.75,1430,290000,7,440232.31363636366,1390
4,2.0,2140,690000,7,594706.5422740525,2230
4,2.25,2350,825000,8,1194873.6382978724,2110
3,1.75,2270,645000,7,676419.3921568628,2270
4,2.25,2530,590000,8,859938.5542168674,2530
5,2.0,1300,667000,7,863228.9432314411,1900
4,2.5,2710,664000,9,685675.8435374149,2390
4,2.5,1990,452100,8,310612.75572519086,3160
2,1.0,900,290000,7,594706.5422740525,900
3,3.0,2230,950000,8,359496.2604166667,3610
3,2.0,1490,662500,7,585048.7790697674,2070
4,2.5,1540,475000,7,521740.0146788991,1850
3,1.5,1590,450000,7,462488.8692579505,1440
3,2.25,2590,538250,8,302896.7392857143,2590
2,1.0,1450,329950,6,387011.5902636917,1140
4,3.5,2370,1100000,9,576834.808318264,2760
5,1.5,960,307000,6,319581.3940298507,1310
3,1.75,1780,433000,7,418019.36094674555,1870
3,2.25,1920,212000,7,286742.81162324647,1900
5,2.75,2240,750000,8,594706.5422740525,2860
3,2.0,2250,279000,7,311580.33638025593,1640
3,1.0,1690,476000,6,792187.8738170346,1140
5,1.75,2580,368000,7,302896.7392857143,2590
4,3.0,1460,228950,7,311580.33638025593,2160
5,3.5,1810,568450,8,311580.33638025593,3260
4,1.75,1660,619000,7,619944.1492281304,1660
3,2.25,1600,275000,7,234284.0351758794,1640
4,2.5,2740,321500,8,281194.8698060942,2620
3,1.75,1360,230000,6,355678.51612903224,950
3,1.0,1000,179500,6,234284.0351758794,900
3,2.25,1690,460000,7,490377.1076923077,1650
3,2.5,2580,286000,7,311580.33638025593,1800
3,1.0,1460,427500,7,634558.1448275862,1480
3,1.0,1770,400000,7,551768.5209125475,1040
3,3.5,2170,675000,8,677215.034739454,2300
3,1.0,1800,350000,7,418019.36094674555,2480
4,1.75,1900,385000,8,462488.8692579505,1970
2,1.75,1280,525000,7,849714.8097826086,1530
2,1.0,1150,315000,6,359496.2604166667,970
4,2.5,2180,820000,10,617053.9660194175,2920
3,1.0,1160,205000,7,251296.24,970
2,1.0,1620,500000,6,676419.3921568628,680
4,2.5,2180,599000,8,612642.738317757,2640
3,4.0,2760,2230000,11,1096239.0074349442,4200
1,2.5,1980,299000,7,304262.1082089552,1980
3,2.75,1890,947500,8,464322.38976377953,2980
3,3.25,1220,385000,8,387011.5902636917,1630
2,1.75,1560,639950,7,618695.1090909091,1780
2,1.0,1860,824000,8,792187.8738170346,1210
3,1.0,1300,199950,7,294111.27857142856,1010
3,2.5,2420,1010000,8,863228.9432314411,2570
4,2.25,2100,950000,9,551768.5209125475,2770
3,2.5,2210,822000,8,859938.5542168674,2290
4,1.5,1660,473600,7,551768.5209125475,1780
5,2.0,1300,490000,8,618695.1090909091,2150
3,1.75,1860,245000,7,281194.8698060942,1920
4,1.0,1270,199000,7,281194.8698060942,1220
3,3.0,2960,1340000,10,792187.8738170346,2960
3,1.75,1820,418000,7,455617.1129032258,1500
7,3.5,1570,450000,8,387011.5902636917,2830
3,2.5,2110,280000,8,296187.98046875,1580
3,2.25,1820,273000,7,316742.3905579399,1230
4,2.5,2500,549000,8,493625.3098290598,2910
5,2.25,2380,913888,9,859938.5542168674,2370
4,2.25,1800,689888,8,634558.1448275862,1930
4,2.0,1350,305000,7,387011.5902636917,1780
4,2.5,2640,602500,9,420895.47536945814,2760
2,1.75,1590,355000,7,355678.51612903224,1620
3,2.5,2470,756000,9,645244.2264808363,2160
4,2.25,1250,289950,7,286742.81162324647,2190
3,2.5,2970,800000,10,790734.704735376,3240
2,1.0,1430,403000,6,585048.7790697674,720
3,2.25,1730,350000,8,645628.2261484099,1410
5,3.5,1780,1290000,10,619944.1492281304,2980
5,2.25,1780,525126,7,645628.2261484099,1950
3,1.0,1440,241450,7,423736.9058295964,1100
3,1.5,1490,320000,7,387011.5902636917,1400
4,2.0,1710,234000,7,300340.40293040295,1710
5,2.5,1410,441000,6,594706.5422740525,2000
5,2.5,1410,474500,6,594706.5422740525,2000
3,1.0,1850,705000,7,585048.7790697674,1440
4,2.5,1860,517500,8,612642.738317757,1520
4,0.75,1460,142500,6,464322.38976377953,1440
2,1.5,1210,310000,7,420895.47536945814,1010
4,2.5,2370,749500,9,645244.2264808363,2440
5,3.0,1910,360000,7,289078.3455882353,2480
3,1.0,1590,267500,7,367091.48387096776,1090
3,1.0,1500,290000,6,240328.3717472119,1480
5,2.5,2510,850000,8,810289.6964285715,2800
4,1.75,1870,815000,8,849714.8097826086,1820
5,4.0,3120,2200000,11,1356523.9905362776,5840
4,3.25,2980,1630000,9,1096239.0074349442,2980
3,1.5,1260,175000,7,281194.8698060942,1220
3,1.75,1850,429950,8,521740.0146788991,1830
4,2.5,2970,675000,8,685675.8435374149,2900
3,2.25,1910,580000,7,617053.9660194175,1940
4,2.0,1270,240000,6,464322.38976377953,1750
3,2.5,2260,374000,8,251296.24,1850
4,2.5,3000,862500,9,792187.8738170346,3220
2,1.0,1810,140000,6,296187.98046875,1080
5,3.75,2080,740000,8,469928.76772616134,3990
3,1.75,1620,589000,6,849714.8097826086,920
3,1.75,1410,275000,7,353619.07472527475,1290
4,2.5,2640,489900,8,490377.1076923077,2090
3,2.5,2500,545000,9,803990.8194444445,1900
4,1.0,1280,235000,6,240328.3717472119,1360
3,1.0,1040,230000,6,418019.36094674555,1000
4,2.25,1890,655000,7,634558.1448275862,2170
2,1.0,1880,185000,5,316742.3905579399,820
3,1.0,1140,196000,7,334921.0626780627,1090
3,2.25,1990,572000,8,645244.2264808363,1830
4,2.5,2860,615000,9,420895.47536945814,3010
4,3.75,3930,1950000,9,2161300.0,4150
6,2.25,2860,1230000,9,1096239.0074349442,2930
3,2.5,1540,375000,7,521740.0146788991,1520
3,1.75,1270,295000,6,489382.0170940171,1250
4,2.5,1600,760000,7,619944.1492281304,2760
3,1.75,2110,347000,8,353619.07472527475,1330
3,2.0,1700,712000,7,576834.808318264,1700
4,2.0,1310,495000,7,594706.5422740525,2050
4,2.0,2010,925000,8,1194873.6382978724,3140
3,1.0,2030,775000,7,619944.1492281304,2030
4,2.5,1230,429000,6,424734.60451977403,2100
3,1.0,1490,229000,7,294111.27857142856,1010
4,1.5,1980,400000,7,586120.875,1980
4,2.25,2100,625000,8,859938.5542168674,2100
2,1.0,1350,130000,7,387011.5902636917,840
3,1.75,1300,349000,7,319581.3940298507,1690
3,2.0,2310,365000,7,300340.40293040295,2140
3,2.5,1600,487500,7,792187.8738170346,1810
3,2.5,2350,475000,8,493625.3098290598,2600
3,1.75,2020,685000,8,1194873.6382978724,1650
3,1.75,2860,960000,7,1096239.0074349442,2460
5,2.25,1880,1100000,7,619944.1492281304,4320
3,2.25,2380,428000,9,367091.48387096776,2600
3,2.5,1790,435000,7,490377.1076923077,1930
3,2.0,2160,769950,7,579109.8082706766,2190
3,1.0,1630,385000,7,859938.5542168674,1420
3,2.5,2090,352000,7,424815.06315789477,2090
3,2.5,2290,622500,8,790734.704735376,2290
3,3.0,2590,660000,9,685675.8435374149,2470
3,1.0,840,105000,6,286742.81162324647,840
2,1.0,1570,420000,7,424734.60451977403,2100
3,1.5,1440,499950,7,859938.5542168674,1360
6,3.0,2430,975000,9,859938.5542168674,3420
3,2.75,2080,665000,7,863228.9432314411,1930
4,2.5,1840,540000,7,645244.2264808363,2180
4,2.0,1860,400000,7,462488.8692579505,1670
4,2.75,2720,469950,8,359496.2604166667,2720
4,2.5,2540,777000,8,617254.0212765958,3170
2,1.75,1370,346500,7,355678.51612903224,1610
3,2.5,2230,685000,8,612642.738317757,2370
3,2.5,3110,396500,10,311580.33638025593,2590
3,2.5,2280,783500,10,634558.1448275862,2850
4,2.0,1660,575000,7,585048.7790697674,1660
4,4.25,4750,1500000,11,493625.3098290598,5550
3,1.5,2170,515000,7,676419.3921568628,2200
3,2.5,1540,300000,7,240328.3717472119,2020
3,1.5,1450,272000,7,300340.40293040295,1760
4,2.25,1810,355000,7,493625.3098290598,1810
3,2.0,1790,223000,6,310612.75572519086,1310
4,2.5,2610,397000,7,367091.48387096776,3000
2,2.0,1530,460000,6,576834.808318264,1080
3,2.75,1170,848000,9,880077.752293578,2170
2,1.0,1900,392800,6,619944.1492281304,740
3,3.25,3750,1690000,11,677215.034739454,5290
3,3.25,3750,1800000,11,677215.034739454,5290
3,2.25,1870,577000,8,521740.0146788991,2370
3,1.0,1530,570000,7,585048.7790697674,1890
3,1.75,1330,250000,7,234284.0351758794,1160
4,1.75,1860,645000,8,1194873.6382978724,1550
3,2.5,3650,567500,9,367091.48387096776,3090
4,2.5,2480,337000,8,367091.48387096776,2610
3,1.75,1250,280000,7,353619.07472527475,1230
3,1.5,1150,167000,6,234284.0351758794,1280
2,1.0,1280,280000,6,424734.60451977403,1880
2,1.5,1130,317500,6,423736.9058295964,1220
2,2.75,1410,405500,8,551768.5209125475,1350
4,2.5,2110,495000,8,586120.875,2370
4,3.0,2540,691000,10,685675.8435374149,3040
5,1.75,1670,480000,7,489382.0170940171,2080
2,1.75,1210,549010,7,576834.808318264,1560
5,3.5,2120,750000,8,612642.738317757,2980
2,1.0,1100,365000,7,585048.7790697674,870
3,1.75,1630,412500,7,521740.0146788991,1660
3,2.25,1870,425000,7,490377.1076923077,1870
3,1.0,2410,920000,7,1356523.9905362776,1410
4,2.25,2310,340000,9,286742.81162324647,2180
4,2.5,1880,405000,7,387011.5902636917,2620
3,2.5,2450,537100,8,420895.47536945814,2450
4,2.5,2960,353500,8,300340.40293040295,3250
3,1.0,1490,522000,7,469928.76772616134,1150
4,2.75,2760,710000,8,677215.034739454,2780
3,1.75,1580,329950,7,493625.3098290598,1360
5,2.5,3190,830000,9,645628.2261484099,2810
4,2.5,2610,800500,8,810289.6964285715,1780
3,1.0,1570,168500,7,311580.33638025593,1100
3,2.5,2190,490000,8,529629.7824675324,2230
3,2.5,1260,579000,8,618695.1090909091,1710
4,2.5,2520,600000,8,790734.704735376,2620
4,1.75,1240,445000,7,424734.60451977403,1990
4,1.75,1540,362500,7,617053.9660194175,1450
4,2.0,1670,234000,7,334921.0626780627,1630
1,1.0,1020,321500,7,594706.5422740525,730
3,1.75,1590,660000,7,619944.1492281304,1980
4,1.0,1380,319000,6,300340.40293040295,1730
3,1.75,2190,314000,8,316742.3905579399,1350
3,2.0,1830,517950,7,579109.8082706766,1410
5,2.5,2200,525000,7,859938.5542168674,2360
3,1.0,1660,319500,6,493625.3098290598,1190
4,3.25,3430,1580000,9,863228.9432314411,3760
1,1.0,2770,325000,6,302896.7392857143,1220
4,2.5,3420,795000,10,682885.9898989899,2920
2,1.75,2520,850000,9,792187.8738170346,1590
5,3.25,1970,1010000,9,803990.8194444445,3510
3,2.5,1350,475000,8,579109.8082706766,1320
3,1.0,2040,375000,7,462488.8692579505,1610
3,1.0,1170,405000,7,676419.3921568628,1410
4,2.5,1850,420000,7,423736.9058295964,2170
4,1.75,1890,775000,7,849714.8097826086,1890
4,2.75,3450,800000,9,617053.9660194175,3260
3,1.75,2080,436800,8,645244.2264808363,2080
3,1.75,1380,620000,8,576834.808318264,2040
3,1.0,1350,230000,7,294111.27857142856,1250
1,1.0,1590,165000,6,418019.36094674555,850
1,1.0,1590,490000,6,418019.36094674555,850
3,1.75,2210,480000,8,859938.5542168674,1600
3,2.5,2640,570000,9,420895.47536945814,2400
3,2.25,1920,615000,8,803990.8194444445,1870
3,1.0,1720,280000,7,462488.8692579505,1720
3,1.0,1210,326000,7,570073.5201465201,1030
2,2.25,1430,550700,9,863228.9432314411,1190
2,1.0,1190,600000,6,1096239.0074349442,910
3,1.0,1960,450000,7,612642.738317757,1290
2,2.25,1410,546000,8,634558.1448275862,1530
3,2.5,2270,585000,9,440232.31363636366,2330
3,1.75,1480,489000,7,619944.1492281304,2090
3,2.0,1990,765000,8,634558.1448275862,1570
3,1.75,1760,519000,8,489382.0170940171,1560
2,1.0,1300,262000,5,304262.1082089552,1500
4,2.75,1770,550000,7,619944.1492281304,2160
2,1.0,1030,285000,6,359496.2604166667,780
4,1.75,2250,476000,7,462488.8692579505,2340
3,2.0,3570,2200000,8,2161300.0,3570
1,1.0,1320,335000,6,576834.808318264,720
4,2.0,2820,510000,8,334921.0626780627,2990
3,2.25,1530,291000,7,296187.98046875,1860
4,1.75,1300,335000,6,529629.7824675324,1950
3,1.5,2090,415000,7,462488.8692579505,1860
3,2.0,1330,430000,7,424734.60451977403,1550
3,1.75,1780,270000,7,286742.81162324647,1610
3,2.0,1800,760000,7,576834.808318264,1810
2,2.0,1380,450000,7,594706.5422740525,1730
3,2.5,2340,425000,7,493625.3098290598,1230
4,2.5,1520,725000,7,585048.7790697674,2130
3,2.75,2020,700000,7,803990.8194444445,2190
5,4.5,3890,998000,10,612642.738317757,4130
3,2.25,1590,396000,7,424815.06315789477,1680
3,2.5,1710,547000,7,469928.76772616134,1480
4,1.5,1540,302000,8,296187.98046875,1790
5,3.5,1510,999000,9,576834.808318264,2810
4,2.5,2480,633000,8,424734.60451977403,2360
3,1.75,1460,265800,6,424815.06315789477,1460
3,2.25,2160,530000,8,387011.5902636917,2160
6,2.0,2170,605000,8,617254.0212765958,2610
4,2.5,2170,489000,7,529629.7824675324,2170
2,1.0,2070,305000,7,240328.3717472119,2160
4,2.75,1390,513000,7,424734.60451977403,2020
4,2.5,3140,765000,10,617053.9660194175,2980
2,1.5,1700,550000,7,899607.6730769231,1300
4,2.5,2220,974350,8,859938.5542168674,3090
4,2.25,2320,653675,8,617053.9660194175,2280
3,1.75,1600,245000,7,367091.48387096776,1260
2,1.75,1870,700180,8,619944.1492281304,1530
3,2.5,2310,510000,8,462488.8692579505,1830
3,2.5,1940,390000,7,420895.47536945814,1610
3,2.5,2170,606500,8,790734.704735376,2170
4,4.25,4930,1500000,12,685675.8435374149,5020
3,2.25,1710,290000,8,294111.27857142856,1620
3,1.75,1380,115000,7,286742.81162324647,1080
3,2.5,2560,500000,8,617053.9660194175,1940
3,2.5,1620,580050,9,619944.1492281304,2360
3,2.5,1690,550000,8,612642.738317757,2010
3,1.0,1180,465000,6,576834.808318264,800
3,1.0,1730,354950,7,469928.76772616134,970
4,3.25,4040,980000,11,617053.9660194175,3720
3,2.25,2230,500000,8,462488.8692579505,2010
4,1.0,1760,667750,7,863228.9432314411,1430
3,1.75,2730,735000,8,462488.8692579505,2250
3,1.75,2380,361000,7,310612.75572519086,2130
3,2.0,1560,276750,7,311580.33638025593,1620
4,3.25,2620,760000,10,617053.9660194175,3140
2,1.0,1080,475000,7,579109.8082706766,870
4,2.5,1310,234000,7,281194.8698060942,1820
3,2.0,1780,234950,7,281194.8698060942,1510
2,1.75,1570,269950,7,367091.48387096776,1320
3,2.5,1800,495000,8,612642.738317757,1800
2,1.0,1230,438000,7,619944.1492281304,1120
3,1.75,1820,260000,7,424815.06315789477,2160
4,2.5,2850,697000,9,790734.704735376,3220
2,1.0,930,212625,6,424734.60451977403,960
5,2.5,1720,593000,7,634558.1448275862,2640
4,3.0,2430,410000,8,367091.48387096776,2430
2,1.0,1470,445434,7,585048.7790697674,1470
3,2.5,2370,200126,8,294111.27857142856,2040
3,2.5,1370,290700,7,367091.48387096776,1670
4,1.0,1330,248000,6,302896.7392857143,1010
1,1.0,1840,345000,5,676419.3921568628,540
3,1.0,1440,525000,7,585048.7790697674,1240
3,1.75,1570,400000,7,521740.0146788991,1510
3,1.0,1500,532000,7,618695.1090909091,1820
2,1.0,990,159995,5,234284.0351758794,1000
5,1.5,1560,287000,7,420895.47536945814,2040
4,2.5,3460,1120000,10,792187.8738170346,3690
3,2.5,2830,765000,9,859938.5542168674,2310
3,1.5,1160,185000,6,367091.48387096776,1090
3,1.0,1460,430000,6,585048.7790697674,1150
4,2.5,2100,346000,8,353619.07472527475,2100
4,2.75,2200,607000,8,803990.8194444445,2150
3,1.5,1340,417000,7,319581.3940298507,2500
5,2.0,4100,930000,9,594706.5422740525,3530
2,1.75,2380,573300,7,551768.5209125475,1290
4,1.75,1610,260000,7,310612.75572519086,2010
1,0.75,1420,280000,5,355678.51612903224,420
4,2.5,2660,825000,8,634558.1448275862,2180
4,1.0,990,307000,6,423736.9058295964,1150
4,1.75,1540,595000,7,576834.808318264,2000
5,1.75,2130,528000,8,645244.2264808363,2780
2,1.75,1690,600000,8,489382.0170940171,1550
2,1.0,1800,275000,7,302896.7392857143,2180
2,1.5,2140,782000,7,849714.8097826086,1570
3,2.5,2600,610000,9,682885.9898989899,2260
3,1.0,1860,488000,7,585048.7790697674,1600
3,1.0,1630,320000,7,355678.51612903224,1630
3,1.0,1230,153500,6,418019.36094674555,890
3,1.0,1460,414500,7,521740.0146788991,1350
5,1.75,2640,750000,9,423736.9058295964,2850
3,1.0,2300,349990,6,316742.3905579399,1350
3,2.25,1860,645000,10,294111.27857142856,3280
2,1.0,1960,425000,7,594706.5422740525,1090
4,2.5,2440,785000,9,685675.8435374149,2990
3,1.75,1950,290000,7,367091.48387096776,1340
3,1.75,1950,415000,7,367091.48387096776,1340
2,1.0,990,248500,6,319581.3940298507,720
3,2.5,1940,325000,7,304262.1082089552,2330
2,1.0,2480,272925,6,462488.8692579505,1280
2,2.25,1570,500000,9,792187.8738170346,1570
4,1.75,1320,250000,7,319581.3940298507,1510
4,2.5,1690,470000,8,423736.9058295964,2470
2,1.0,1180,440000,7,418019.36094674555,1190
4,2.5,1981,299999,8,334921.0626780627,1981
3,1.75,1470,255000,7,234284.0351758794,1590
3,1.75,1650,415950,7,645628.2261484099,1150
5,2.75,1900,402000,7,418019.36094674555,2160
3,1.5,2650,729000,9,676419.3921568628,1770
2,2.5,1940,635000,8,355678.51612903224,2470
3,2.5,1710,479000,8,645244.2264808363,1710
2,2.25,1860,462370,8,859938.5542168674,1860
3,1.0,1100,171500,5,281194.8698060942,1150
5,3.0,2830,925000,9,676419.3921568628,3850
5,3.0,2390,675000,8,645244.2264808363,3410
4,1.5,2376,320000,8,334921.0626780627,1890
5,3.5,2730,499950,7,493625.3098290598,3200
5,1.0,3170,435000,7,490377.1076923077,2170
4,2.5,2520,359800,9,334921.0626780627,2390
3,2.0,1570,239900,7,296187.98046875,1410
2,1.0,1490,295000,5,618695.1090909091,740
3,2.5,1850,380000,6,353619.07472527475,2150
4,2.5,920,435000,7,424734.60451977403,2180
2,1.0,1730,508000,7,792187.8738170346,820
6,4.5,2970,2400000,9,849714.8097826086,5480
4,2.5,2030,234500,7,281194.8698060942,1960
2,1.0,1410,355000,7,585048.7790697674,1270
3,2.0,1390,230000,7,311580.33638025593,1710
3,1.75,1590,345000,7,464322.38976377953,1930
3,1.75,1340,430000,7,355678.51612903224,1200
3,1.5,1680,500000,7,803990.8194444445,1680
4,1.0,1450,378000,7,387011.5902636917,1300
3,2.5,1780,345000,7,529629.7824675324,1540
2,1.75,1420,410000,6,424734.60451977403,870
2,2.25,2820,750000,8,863228.9432314411,1890
4,1.75,1290,485000,7,645244.2264808363,2050
3,1.0,940,105000,6,311580.33638025593,880
3,2.75,1490,1030000,8,585048.7790697674,2780
3,1.0,1670,360000,7,803990.8194444445,1160
5,2.75,1750,294000,7,286742.81162324647,2300
4,2.5,2510,400000,9,311580.33638025593,3140
3,1.75,1740,325000,7,302896.7392857143,2300
3,2.5,2900,770000,10,859938.5542168674,2900
3,2.25,1940,443000,7,490377.1076923077,1920
3,1.0,1510,325000,7,521740.0146788991,1150
4,2.5,2150,760000,9,612642.738317757,3120
4,2.0,1330,640000,7,619944.1492281304,2560
3,2.0,1660,415000,7,355678.51612903224,1410
3,1.0,1430,156000,7,294111.27857142856,970
3,3.25,2040,996000,10,1194873.6382978724,3620
2,1.0,980,415000,7,585048.7790697674,880
3,1.75,1530,615000,7,594706.5422740525,1900
4,2.5,3010,717000,8,645244.2264808363,2540
4,1.75,1380,548000,7,803990.8194444445,1690
3,1.5,1580,425000,7,387011.5902636917,1120
4,2.75,2090,325250,7,302896.7392857143,2130
3,2.5,4240,1230000,11,645244.2264808363,3420
3,1.75,2030,557500,7,645628.2261484099,1900
4,2.5,3200,1260000,10,1194873.6382978724,3730
3,3.0,1220,249950,7,355678.51612903224,1790
4,2.75,1800,260000,8,286742.81162324647,2250
3,2.5,3710,1990000,8,1356523.9905362776,2880
4,1.75,1760,442900,6,792187.8738170346,1780
3,2.25,1660,475000,7,685675.8435374149,1580
5,2.75,2770,365000,8,311580.33638025593,3260
4,2.5,2440,780000,9,423736.9058295964,3180
3,1.75,1700,930000,7,585048.7790697674,2460
5,6.25,4140,2890000,13,676419.3921568628,8670
3,1.0,970,350000,7,387011.5902636917,1020
3,1.75,1430,357500,7,423736.9058295964,1630
4,2.5,2050,520000,8,462488.8692579505,3290
4,2.5,1940,330000,8,353619.07472527475,1940
3,2.0,1290,310000,7,440232.31363636366,1350
3,1.0,1480,279000,6,464322.38976377953,1110
4,1.5,2060,540000,7,464322.38976377953,2993
4,2.5,2250,322000,8,296187.98046875,2280
5,3.25,2000,380000,7,251296.24,3800
2,1.0,1280,320000,6,464322.38976377953,850
3,1.75,2230,400000,7,462488.8692579505,1560
3,1.0,1000,412000,7,387011.5902636917,1000
3,1.0,1740,887200,7,585048.7790697674,1400
4,1.75,1080,395000,6,424734.60451977403,1540
4,3.0,3640,895000,9,685675.8435374149,3570
2,1.0,1240,195000,6,316742.3905579399,800
3,1.0,1530,390000,7,319581.3940298507,1160
3,1.0,1010,165000,6,353619.07472527475,1010
3,1.0,1010,255000,6,353619.07472527475,1010
4,2.25,2390,589000,8,677215.034739454,2390
3,2.5,1730,505000,8,612642.738317757,1610
3,3.0,1060,335750,7,310612.75572519086,2400
3,1.75,1650,719000,7,792187.8738170346,1800
4,3.25,1780,796000,8,619944.1492281304,2110
2,1.0,1850,95000,4,302896.7392857143,960
3,3.0,2220,525000,9,302896.7392857143,2600
3,1.5,1340,417000,7,859938.5542168674,1340
3,1.0,1410,410000,6,618695.1090909091,1410
4,2.25,2870,984000,9,1194873.6382978724,2390
2,1.5,1180,325000,8,387011.5902636917,1180
3,1.0,1660,314950,7,493625.3098290598,1040
3,2.25,1710,350000,7,462488.8692579505,1840
4,2.25,2370,1050000,9,899607.6730769231,2630
4,2.5,2630,657000,8,420895.47536945814,2640
2,2.5,1740,234950,8,311580.33638025593,1720
4,1.75,2230,410000,7,387011.5902636917,2320
3,1.75,1480,625000,7,619944.1492281304,1840
